Part ID,Package,Layer,Rotation,X,Y
USER BUS,TST-110-XX-Y-D,TOP,0,-1.27,-67.945
POWER 5V,163179PHEX,TOP,-270,58.2399,-65.7949
JP1,872242,TOP,-90,43.18,-69.215
U6,SOIC127P600X175-8N,TOP,0,25.4,-57.785
C3,CAPC1005X55N,TOP,90,21.13,-57.658
U20,SOP80P1176X120-44,TOP,0,-0.015,-4.21
C1,CAPC1005X55N,TOP,-90,7.112,-4.318
C2,CAPC1005X55N,TOP,90,-7.239,-4.318
U21,SOP80P1176X120-44,TOP,0,20.305,-4.21
C4,CAPC1005X55N,TOP,-90,27.432,-4.318
C5,CAPC1005X55N,TOP,-270,13.081,-4.318
D204,LED,TOP,-90,27.94,-69.215
R208,RES40,TOP,0,27.94,-64.135
J1,TSW-105-XX-YY-D,TOP,0,-8.255,52.705
J2,TSW-105-XX-YY-D,TOP,0,8.255,52.705
J3,TSW-105-XX-YY-D,TOP,0,24.765,52.705
J4,TSW-105-XX-YY-D,TOP,0,41.275,52.705
J5,TSW-105-XX-YY-D,TOP,0,57.785,52.705
USER1,TST-107-XX-Y-D,TOP,-180,-33.02,59.055
OSC1,SQRWIDOSCDIL14,TOP,0,-41.1899,-74.0499
U54,UM245R,TOP,0,85.09,-63.5
J6,TSW-105-XX-YY-D,TOP,0,79.375,52.705
J7,TSW-105-XX-YY-D,TOP,0,97.155,52.705
DSW1,SW-DIP8,TOP,-90,104.14,-68.58
DSW2,SW-DIP8,TOP,-90,104.14,-43.18
DSW3,SW-DIP2,TOP,-90,104.14,-25.4
U1,SOIC127P1030X265-20N-CAP,TOP,0,-1.63,-40.416
U53,SOIC127P1030X265-20N-CAP,TOP,270,14.194,-41.5501
U70,SOIC127P1030X265-20N-CAP,TOP,90,22.636,17.42
U3,SOIC127P600X175-16N-CAP,TOP,0,25.5699,31.847
U61,SOIC127P600X175-16N-CAP,TOP,0,87.7999,-34.193
U69,SOIC127P600X175-16N-CAP,TOP,180,26.5001,-43.277
U5,SOIC127P780X200-20N-CAP,TOP,90,6.13849,17.53
U22,SOIC127P600X175-16N-CAP,TOP,0,-6.18,17.877
U23,SOIC127P600X175-16N-CAP,TOP,270,10.257,27.7701
U24,SOIC127P600X175-16N-CAP,TOP,90,-3.907,29.3799
U25,SOIC127P600X175-16N-CAP,TOP,270,3.907,-25.5699
U30,SOIC127P780X200-20N-CAP,TOP,180,42.1599,-0.2115
U31,SOIC127P780X200-20N-CAP,TOP,180,52.3199,-0.2115
U32,SOIC127P780X200-20N-CAP,TOP,270,49.7416,16.76
U2,SOIC127P600X175-16N-CAP,TOP,270,47.087,27.7701
U68,SOIC127P600X175-16N-CAP,TOP,180,58.2501,31.653
U8,SOIC127P600X175-16N-CAP,TOP,0,66.2099,20.417
U12,SOIC127P600X175-16N-CAP,TOP,180,15.07,-28.037
U13,SOIC127P600X175-16N-CAP,TOP,180,26.5001,-28.037
U14,SOIC127P600X175-16N-CAP,TOP,90,44.353,-12.53
U15,SOIC127P600X175-16N-CAP,TOP,180,41.7401,-28.037
U16,SOIC127P600X175-16N-CAP,TOP,180,49.3601,-28.037
U18,SOIC127P600X175-14N-CAP,TOP,90,64.038,2.72499
U17,SOIC127P600X175-16N-CAP,TOP,0,61.1299,-8.793
U26,SOIC127P600X175-16N-CAP,TOP,180,-20.49,25.303
U28,SOIC127P600X175-16N-CAP,TOP,90,69.753,31.9199
U29,SOIC127P600X175-16N-CAP,TOP,180,74.7601,21.493
U33,SOIC127P600X175-16N-CAP,TOP,180,-20.49,1.173
U39,SOIC127P600X175-16N-CAP,TOP,90,-22.957,-9.99
U34,SOIC127P600X175-16N-CAP,TOP,180,-28.1099,1.173
U40,SOIC127P600X175-16N-CAP,TOP,90,-22.957,-25.23
U35,SOIC127P600X175-16N-CAP,TOP,0,57.3199,-34.193
U41,SOIC127P600X175-16N-CAP,TOP,0,68.7499,-8.793
U36,SOIC127P600X175-16N-CAP,TOP,90,44.353,-39.2001
U42,SOIC127P600X175-16N-CAP,TOP,180,65.8701,-28.037
U37,SOIC127P600X175-16N-CAP,TOP,180,73.4901,-21.687
U43,SOIC127P600X175-16N-CAP,TOP,0,81.4499,-20.223
U38,SOIC127P600X175-16N-CAP,TOP,180,73.4901,4.983
U44,SOIC127P600X175-16N-CAP,TOP,270,80.107,-9.06
U46,SOIC127P600X175-16N-CAP,TOP,0,81.4499,3.907
U47,SOIC127P600X175-16N-CAP,TOP,0,85.2599,20.417
U48,SOIC127P600X175-16N-CAP,TOP,0,91.6099,-8.793
U49,SOIC127P600X175-16N-CAP,TOP,0,89.0699,5.177
U51,SOIC127P600X175-16N-CAP,TOP,270,76.297,-33.1899
U52,SOIC127P600X175-16N-CAP,TOP,180,65.8701,-43.277
U58,SOIC127P600X175-16N-CAP,TOP,270,99.157,7.45
U59,SOIC127P600X175-16N-CAP,TOP,90,96.423,23.03
U63,SOIC127P600X175-16N-CAP,TOP,90,102.773,-1.1
U64,SOIC127P600X175-16N-CAP,TOP,90,102.773,15.41
U65,SOIC127P600X175-16N-CAP,TOP,90,96.423,31.9199
U85,SOIC127P600X175-16N-CAP,TOP,270,104.237,-9.06
U66,SOIC127P600X175-16N-CAP,TOP,180,106.51,31.653
U4,SOIC127P600X175-14N-CAP,TOP,90,83.088,31.9349
U71,SOIC127P600X175-14N-CAP,TOP,270,45.182,-47.1749
U7,SOIC127P600X175-14N-CAP,TOP,180,56.9651,-46.452
U9,SOIC127P600X175-14N-CAP,TOP,270,-31.018,25.215
U10,SOIC127P600X175-14N-CAP,TOP,270,-31.018,34.1051
U27,SOIC127P600X175-14N-CAP,TOP,180,-20.505,-35.022
U67,SOIC127P600X175-14N-CAP,TOP,180,-28.1249,-35.022
U45,SOIC127P600X175-14N-CAP,TOP,270,-38.638,-9.07499
U50,SOIC127P600X175-14N-CAP,TOP,270,-38.638,-1.455
U60,SOIC127P600X175-14N-CAP,TOP,90,-23.592,-48.0751
U62,SOIC127P600X175-14N-CAP,TOP,90,-31.212,15.425
