Part ID,Package,Layer,Rotation,X,Y
BANKSEL4,CONN-SIL2,TOP,-180,-203.2,123.19
J1,1610098E,TOP,-90,-36.2,108.53
R16,RES40,TOP,-90,-47.95,118.45
R1,RES40,TOP,270,-85.26,108.45
R2,RES40,TOP,270,-82.76,118.45
R3,RES40,TOP,270,-80.26,108.45
R4,RES40,TOP,270,-77.76,118.45
R5,RES40,TOP,270,-75.26,108.45
R6,RES40,TOP,270,-72.76,118.45
R7,RES40,TOP,270,-70.26,108.45
R8,RES40,TOP,270,-67.76,118.45
R9,RES40,TOP,270,-65.26,108.45
R10,RES40,TOP,270,-62.76,118.45
R11,RES40,TOP,270,-60.26,108.45
R12,RES40,TOP,270,-57.76,118.45
R13,RES40,TOP,270,-55.26,108.45
R14,RES40,TOP,270,-52.76,118.45
R15,RES40,TOP,270,-50.26,108.45
EXPANSIONBUSP1,09021646921,TOP,-90,-217.808,74.93
VIDEOP1,09021646921,TOP,-90,-217.808,-27.94
DSW1,SW-DIP8,TOP,270,-198.12,73.66
R17,RES40,TOP,-90,-92.71,71.12
R34,RES40,TOP,-90,-88.9,71.12
R35,RES40,TOP,-90,-85.09,71.12
R36,RES40,TOP,-90,-81.28,71.12
R37,RES40,TOP,-90,-77.47,71.12
R38,RES40,TOP,-90,-73.66,71.12
R39,RES40,TOP,-90,-69.85,71.12
R42,RES40,TOP,-90,-66.04,71.12
R43,RES40,TOP,-90,-90.17,83.82
R44,RES40,TOP,-90,-86.36,83.82
R45,RES40,TOP,-90,-82.55,83.82
R46,RES40,TOP,-90,-78.74,83.82
R47,RES40,TOP,-90,-74.93,83.82
R48,RES40,TOP,-90,-71.12,83.82
R49,RES40,TOP,-90,-67.31,83.82
R50,RES40,TOP,-90,-63.5,83.82
DEBUGAUDIO1,CONN-DIL8,TOP,-90,-48.26,77.47
DEBUGAUDIO2,CONN-DIL8,TOP,-90,-91.44,113.03
OSC2,SQRWIDOSCDIL14,TOP,0,-107.95,-73.66
U73,DIL28CAP20,TOP,-90,-102.743,-12.573
3T,SOIC127P600X175-14N-CAP,TOP,90,-112.492,-62.045
U2,SOIC127P1030X265-20N-CAP,TOP,0,-100.69,111.984
U209,SOIC127P1030X265-20N-CAP,TOP,0,-101.96,76.424
DSW22,SW-DIP2,TOP,-90,-198.12,88.9
DSW15,SW-DIP8,TOP,-90,-198.12,105.41
U201,SOP80P1176X120-44,TOP,0,-127.65,22.46
U200,SOP80P1176X120-44,TOP,0,-127.65,0.87
C1,CAPC1005X55N,TOP,90,-135.128,22.479
C2,CAPC1005X55N,TOP,270,-120.142,22.479
C3,CAPC1005X55N,TOP,90,-135.128,0.889
C4,CAPC1005X55N,TOP,270,-120.142,0.889
J3,SJ13523NG,TOP,-180,-34.6825,77.47
J4,SJ13523NG,TOP,-180,-34.6825,36.068
DSW2,SW-DIP2,TOP,-270,-53.34,46.99
DSW3,SW-DIP2,TOP,-270,-53.34,33.02
U492,SOIC127P600X175-8N,TOP,0,-99.06,-62.23
C5,CAPC1005X55N,TOP,90,-104.14,-62.23
U77,SOP80P1176X120-44,TOP,0,-147.97,0.87
U100,SOP80P1176X120-44,TOP,0,-147.97,22.46
C6,CAPC1005X55N,TOP,90,-155.194,0.889
C7,CAPC1005X55N,TOP,-90,-140.843,0.889
C8,CAPC1005X55N,TOP,-270,-155.194,22.479
C9,CAPC1005X55N,TOP,-90,-140.843,22.479
J2,TSW-105-XX-YY-D,TOP,0,-36.59,-73.8345
J5,TSW-105-XX-YY-D,TOP,0,-36.59,-63.6745
J6,TSW-105-XX-YY-D,TOP,0,-36.59,-53.5145
J7,TSW-105-XX-YY-D,TOP,0,-36.59,-43.3545
J8,TSW-105-XX-YY-D,TOP,0,-36.59,-33.1945
J9,TSW-105-XX-YY-D,TOP,0,-36.83,-22.86
J10,TSW-105-XX-YY-D,TOP,0,-36.83,-12.5255
J11,TSW-105-XX-YY-D,TOP,0,-58.18,-73.8345
J12,TSW-105-XX-YY-D,TOP,0,-58.18,-63.6745
J13,TSW-105-XX-YY-D,TOP,0,-58.18,-53.5145
J14,TSW-105-XX-YY-D,TOP,0,-58.18,-43.3545
J15,TSW-105-XX-YY-D,TOP,0,-58.18,-33.1945
J16,TSW-105-XX-YY-D,TOP,0,-58.42,-22.86
J17,TSW-105-XX-YY-D,TOP,0,-58.42,-12.5255
U28,SOIC127P1030X265-20N-CAP,TOP,0,-164.19,14.194
U20,SOIC127P600X175-16N-CAP,TOP,270,-165.003,2.37
U54,SOIC127P600X175-16N-CAP,TOP,180,-70.02,-66.137
U55,SOIC127P600X175-16N-CAP,TOP,0,-70.95,-12.603
U56,SOIC127P600X175-16N-CAP,TOP,0,-78.57,-12.603
U74,SOIC127P600X175-16N-CAP,TOP,90,-110.587,21.76
U75,SOIC127P600X175-16N-CAP,TOP,90,-110.587,14.14
U3,SOIC127P780X200-20N-CAP,TOP,0,-175.51,14.1815
U4,SOIC127P780X200-20N-CAP,TOP,180,-185.17,18.8385
U6,SOIC127P780X200-20N-CAP,TOP,180,-195.33,18.8385
U9,SOIC127P780X200-20N-CAP,TOP,90,-188.172,4.83
U10,SOIC127P780X200-20N-CAP,TOP,270,-197.909,39.62
U11,SOIC127P780X200-20N-CAP,TOP,270,-197.909,49.78
U12,SOIC127P780X200-20N-CAP,TOP,180,-183.9,44.2385
U13,SOIC127P780X200-20N-CAP,TOP,180,-173.74,44.2385
U16,SOIC127P780X200-20N-CAP,TOP,90,-108.162,31.5
U70,SOIC127P780X200-20N-CAP,TOP,90,-95.4615,14.99
U18,SOIC127P780X200-20N-CAP,TOP,180,-163.58,44.2385
U22,SOIC127P780X200-20N-CAP,TOP,270,-177.589,57.4
U27,SOIC127P780X200-20N-CAP,TOP,0,-78.99,-65.8285
U33,SOIC127P780X200-20N-CAP,TOP,270,-77.2585,-23.88
U46,SOIC127P780X200-20N-CAP,TOP,270,-177.589,67.56
U47,SOIC127P780X200-20N-CAP,TOP,180,-163.58,60.7485
U51,SOIC127P780X200-20N-CAP,TOP,270,-92.4985,25.65
U49,SOIC127P600X175-16N-CAP,TOP,180,-83.99,13.873
U53,SOIC127P780X200-20N-CAP,TOP,180,-153.42,44.2385
U57,SOIC127P780X200-20N-CAP,TOP,180,-73.41,-48.4715
U96,SOIC127P780X200-20N-CAP,TOP,0,-75.18,10.3715
